contract_id,pe_name,contract_name,contract_amount,procurement_category,procurement_method,status
BM/NCB/Works/BCPS/13/082/83,"Bidur Municipality,Nuwakot","Building Construction of Prithvi Secondary School, Bidur 4",4423312.95,Works,NCB,In-Progress
STIDH/G/NCB/04-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Lab Reagents and Accessories/Item wise,1682707.86,Goods,NCB,Completed
BM/W/NCB/082/083/02,Besisahar Municipality,Bhotephant-Khasurbesi-Khasur Road Upgrading Works,6252970.04,Works,NCB,Completed
BIP/NCB/P89/077/078,"Babai Irrigation Project, Baidi, Bardiya",Command Area/Bank Protection Works For western Main canal at Dhungrahi,48190673.84,Works,NCB,In-Progress
PRM/ROAD/09/082-083,"Panchakanya Rural Municipality, Nuwakot","Upgrading work Of Todkebhanjyang Mangala Ma.Vi Satbise Road, Ward no 4",10665070.93,Works,NCB,In-Progress
STIDH/G/NCB/01-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Medicine & Surgical Item for Hospital Pharmacy (Item wise),10307973.00,Goods,NCB,In-Progress
UDBOP-NCB-082/83-15,"Urban Development and Building Office, Palpa","Road Upgrading Work at Dhikidada-Nunthala (Resunga-13) and Balkot-Atrakada Resunga-6) ,Gulmi",2446141.24,Works,NCB,Completed
BM/W/NCB/082/083/01,Besisahar Municipality,CONSTRUCTION OF ROADS UNDER PACKAGE (Besishahar Municipality ward 8 to 10 Road & Bhachok Khola to Khanche Road),5516450.48,Works,NCB,In-Progress
BM/NCB/Works/RPP/15/082/83,"Bidur Municipality,Nuwakot","Road Package (9 Roads) Rigid Pavement at Bidur 5, Nuwakot",4400214.00,Works,NCB,In-Progress
BIP/NCB/P120/078/79,"Babai Irrigation Project, Baidi, Bardiya",Command Area Protection Works at Dhungrahawa of WMC,74005310.95,Works,NCB,In-Progress
BM/SQ/Works/SSKS/01/082/83,"Bidur Municipality,Nuwakot","Sahari Swasthya Kendra Sudridhikran, Bidur 4, Nuwakot",988882.00,Works,Sealed Quotation,In-Progress
142/081/082,Krishi Samagri Company Limited,"Supply And Delivery Of 30,000(±2%) MT Chemical Fertilizer (DAP 18-46-0)",3530061480.00,Goods,ICB,Completed
BM/SQ/Works/TKNS/07(Re)/082/83,"Bidur Municipality,Nuwakot","Tarkari Sankalan Kendra Hudai Nuwakot Jodne Bato Staronnati Karya, Bidur 2",572098.90,Works,Sealed Quotation,In-Progress
BIP/NCB/P94/077/78,"Babai Irrigation Project, Baidi, Bardiya",River Training Works at Left Side of Babai River (Dhungrahi/Pahadipur),34562844.00,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/51,"Road Infrastructure Development office, Rupandehi",Upgrading of Dui Muhaan Betkuiya Rohinihawa Bangai Hudai Karauta Sadak,2174870.35,Works,NCB,In-Progress
BIP/NCB/P115/078/79,"Babai Irrigation Project, Baidi, Bardiya","Construction of different canal associated structures in Majhara, Budhan and S-5 canal system, Barbardiya Nagarpalika ward no.1, 2, 3, 4 and 8",52100145.00,Works,NCB,In-Progress
BIP/WORKS/NCB-01/080/081,"Babai Irrigation Project, Baidi, Bardiya",Western Main canal Extension (Ch 27+975 to Ch 32+000) and Command Area Development Works,946940205.00,Works,NCB,In-Progress
BIP/WORKS/NCB-04/081/082,"Babai Irrigation Project, Baidi, Bardiya",Construction of Western Main Canal and related canal structures (Ch 32+000 to 41+100) and Command Area Development (CAD) Works,1524635503.00,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/52,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Ganpariya Gaundekhi Adhiyajane Sadak & (ii) Ganpariya Dekhi Chirpurwa Belwadi Dhupahi Apuro Sadak Kalo Patre, Lu Sa Na Pa, Rupandehi",3319320.71,Works,NCB,In-Progress
BM/SQ/Works/CKMS/12(Re)/082/83,"Bidur Municipality,Nuwakot","Chinne dekhi Khanigaaun Niskane Motarbaato Staronnati, Bidur-10.",610072.00,Works,Sealed Quotation,In-Progress
BIP/WORKS/NCB-16/081/082,"Babai Irrigation Project, Baidi, Bardiya",Command Area Development Works of S-11 to S-16 and B2S1 Canal System,87589730.00,Works,NCB,In-Progress
BM/SQ/Works/KKSS/04/082/83,"Bidur Municipality,Nuwakot",Kutiko Chautaaro dekhi Krishna Mandir jodne Sadak Staronnati,987612.00,Works,Sealed Quotation,Completed
BM/NCB/Works/BSPS/12/082/83,"Bidur Municipality,Nuwakot",Nuwakot Jilla Bidur 8 Hattigauda Shree Bhairum Madhyamik Bidhyalaya Parisarma Purwadhar Staronnati Karya,1693595.00,Works,NCB,In-Progress
CHPP-2079/80-EW-05,Chilime Hydropower Company Limited,"Design, Supply, Delivery, Installation and Testing of Fiber Optic Based Communication Equipment at 132 KV New Khimti Substation, Ramechhap",8340530.00,Goods,NCB,Completed
01-01-082-83-NCBW-HRM,Helambu Rural Municipality,"Construction of compound infrastructure at Helambu Bodhisattva Model School, Helambu-06",2291027.07,Works,NCB,Completed
RIDO/RUP/134/NCB/082-83/53,"Road Infrastructure Development office, Rupandehi","Upgrading of Kothi Nadi Dekhi Pachchis Bagiya Ahirauli Hudai Haraiya Samma Sadak, Gaidahawa-1, Rupandehi",2382640.80,Works,NCB,Completed
RIDO/RUP/134/NCB/082-83/54,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Mahubaridekhi Semarako Pulsamma Siyari-2 Jodne Sadak & (ii) Mahubari Jhulunge Puldekhi Bangai Gau Hudai Lumbini Jane Main road Jodne sadak, Rupandehi",3279246.28,Works,NCB,In-Progress
BIP/WORKS/NCB-18/081/082 (Re),"Babai Irrigation Project, Baidi, Bardiya",Command Area Protection Works using Innovative River Technology (Fabric Form Concrete) at Left Bank (D/S of Bhada River Bridge) of Bhada River,49459266.62,Works,NCB,In-Progress
MMSI/WORKS/NCB/2082-83/15,Melamchi Municipality Office,Construction of Integrated Tourism Infrastructure at Bhotechaur,12441926.84,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/55,"Road Infrastructure Development office, Rupandehi","Suryapura Bazar Apuro Sadak Nali Nirman Gaidahawa-6, Rupandehi",2967329.43,Works,NCB,In-Progress
BIP/WORKS/NCB-19/081/82,"Babai Irrigation Project, Baidi, Bardiya",Command Area Development and Protection Works in EMC System Including Construction of Gulara Bridge and Maintenance of Babai Headworks,124264900.50,Works,NCB,In-Progress
CHPP-2080/81-EW-03,Chilime Hydropower Company Limited,Supply and Delivery of Oil Moisture Meter(Analyzer) at Chilime Hydropower Plant.,632800.00,Goods,Sealed Quotation,Completed
RIDO/RUP/134/NCB/082-83/56,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Dui Muhaan Pul Dekhi dekhi Sipawa Samma Sadak Kalopatre & (ii) Paraspurdekhi Bogdiya Hudai Lumbini Jodne Sadak Kotahimai-1, Rupandehi",2007572.76,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/82,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Saljhandi tali Bhajana Kranti Chowk Road, Kanchan-01, Rupandehi, (ii) Samudiyak tole dekhi Dhamin tal Khanipani Tarpha Jani sadak, Kanchan-3, Rupandehi",2420227.92,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/57,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Gonaha Trilokpur Maryadpur Sima Sadak Kotahimai Ra Mayadevi Pahuch Marga & (ii) Maryadpur Kudsar Gonahiya Manglapur Kotahimai Ra Mayadevi Ga Pa Pahuch Marga , Rupandehi",2380742.26,Works,NCB,Completed
RIDO/RUP/134/NCB/082-83/83,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Purbi Kachera to Belbhariya Adhurosadak Kalopatre Kanchan-1, Rupandehi (ii) Lumbini sadak dekhi Hawaldar ko ghar samma Nala Sahit Sadak kalopatre, Kanchan-01, Rupandehi",3241763.59,Works,NCB,In-Progress
JRM/WORK/NCB/01/2082/83,Jantedhunga Rural Municipality,Gaunpalika Jane Bato Dhalan,5913734.27,Works,NCB,Completed
JRM/WORKS/NCB/01/2082/83,Jantedhunga Rural Municipality,Gaunpalika Jane Bato Dhalan,5913734.27,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/58,"Road Infrastructure Development office, Rupandehi",Uprading of (i) Mayadevi 1 Dhamauli Chowk Dekhi Kachkachahawa Chowk Samma Bato Kalo Patre & (ii) Mahajidiya Dhamauli Suryapura Sadak,4054650.25,Works,NCB,In-Progress
CHPP-2079/80-EW-06,Chilime Hydropower Company Limited,"Supply, Delivery, Installataion, Testing & Commissioning of ADSS Optical Fiber Cable with Accessories at Syafrubensi, Rasuwa",3567550.00,Goods,NCB,Completed
RIDO/RUP/134/NCB/082-83/59,"Road Infrastructure Development office, Rupandehi","Upgrading of Rohini Ga.Pa.-04,Hulaki sadak Semrahawa dekhi Uttar Bagaicha Kutti samma Culvert Rupandehi.",1831519.29,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/84,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Construction of Culvert at Shanti Tole Dekhi Adhakari ko Ghar Hundai Chaupari Jani Road, Sainamaina-7 & (ii) Construction of Culvert at Shanti Tole Dekhi Chaupari Jani Road, Sainamain",2699494.42,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/60,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Aadarsha Tol Sadak Kalopatre Mauwari Tilottama 11 Rupandehi, (ii) Jamuhani Bhaddu Companybata Dakshin Tarfako Sadak Kalopatre Ti.Na.Pa 11 Rupandehi & (iii) Siddhartha Path Tilottama 0",3660957.05,Works,NCB,Completed
RIDO/RUP/134/NCB/082-83/61,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Adhuro Samayamai Pathma Nala Ra Sadak Nirman Karya Si.Na.Pa.04, (ii) Adhuro Udhogpuri TinKanya Pathma Nala Ra Sadak Nirman Karya Si.Na.Pa.04 & (iii) Adhuro Yojana Udhogpuri Madhav Gir",4160369.09,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/85RE,"Road Infrastructure Development office, Rupandehi",Upgrading of 10 No Chaupari Hudai Uttartarf DinganagarJane Bato Sadak Ti.Na.Pa 04,3055799.42,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/62,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Bihuli Gaundekhi Paschim Boring Samma Sadak Staronnati Tilottama 16 Rupandehi, (ii)Babaliya Danda Durga Mandir Dekhi Gangoliya Gaun Samma Kalopatre Tilottama 17 & (iii) Tilottama 15 H",4024704.84,Works,NCB,In-Progress
JRM/WORK/NCB/02/2082/83,Jantedhunga Rural Municipality,Chisapani Bajar Dhalan,10442033.05,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/63,"Road Infrastructure Development office, Rupandehi",Upgrading of (i) Bindabasini Marga Tilottama 8 & 7 Jodne Sadak Nala Nirma Sahit Kalopatre & (ii) Darshan Path Kalopatre Darsan Tol Tilottama 08,1730395.34,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/86,"Road Infrastructure Development office, Rupandehi",Upgrading of Bankatti Birbahadurko Gharko Agadi Chowk Dekhi Gaifarm Hudai Tikuligadh Jane Sadak Kalopatre Ti.Na.Pa 14,3277144.52,Works,NCB,In-Progress
SRNRP/3371984-2073/74-24,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,"Roadway Excavation Construction of Road Structure along Chainpur- Taklakot -Road, Bajhang District",856809751.62,Works,NCB,In-Progress
APF/NCB Works/APF No. 9 Bde HQs /082/083-001,"Armed Police Force, Nepal No.9 Pashupatinath Brigade HQS",APF/NCB Works/APF No. 9 Bde HQs /082/083-001,9218561.09,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/87,"Road Infrastructure Development office, Rupandehi",Upgrading Mangalpur Ragargunj Sadak Staronnati (ii) Naya Path Jit Bahadur Tharuko Ghardekhi Dakshin Chamkipur Jodne Sadak Staronnati Tilottama 14 (iii) Ti.Na.Pa.14 Antargat jitpur Dakshin Tol Jane Sad,3365621.61,Works,NCB,In-Progress
JRM/WORK/NCB/04/2082/83,Jantedhunga Rural Municipality,Jantedhunga Gaunpalika Khanepani Aayojana-04,11133352.49,Works,NCB,In-Progress
SRRP/3373204/074-75/03,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,Construction of Prestressed Bridge over kali Pacchhai River along Seti Rajmarg,60611684.39,Works,NCB,In-Progress
JRM/WORK/NCB/05/2082/83,Jantedhunga Rural Municipality,Pakki Bhawan Mathi Truss Chhana Sahit(Shiksha Niketan ra Shiksha Jyoti Ma. Bi.) Ward No.-1,1364613.69,Works,NCB,In-Progress
SRRP/3373204/074-75/04,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,Construction of Prestressed Bridge over over Bidigad along Seti Rajmarg,53067914.14,Works,NCB,In-Progress
JRM/WORK/NCB/03/2082/83,Jantedhunga Rural Municipality,Gaunpalika Prashaskiya Bhawanma Truss Sahit Hall Nirman,2176465.08,Works,NCB,In-Progress
JRM/WORK/NCB/06/2082/83,Jantedhunga Rural Municipality,Gaunpalika Sauchalaya Nirman Ra Porano Bhawan Marmat Sahit Kosheli Ghar Sampanna,2702670.03,Works,NCB,In-Progress
SRNRP/337011224/081/82-01,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,Rayal Bridge River Training works in Rayal Bajhang,3998024.75,Works,NCB,Completed
SRNRP/337011694/081/82-02,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,Black Top and structure work along Mauribagar-Durgathali Road Bajhang,11385000.00,Works,NCB,In-Progress
SRNRP/337011694/081/82-05,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,"Structure Works along Daatola – Bagidigun – Dahakot Road Talkot, Bajhang",5183256.86,Works,NCB,Completed
SRNRP/337011694/081/82-03,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,"Upgrading and Structure Works at Chainpur – Dhamilek – Suil - Mayana Road , Bajhang",4876198.61,Works,NCB,Completed
JRM/GOOD/NCB/01/2082/83,Jantedhunga Rural Municipality,Phusko Chhano Visthapan Karyakram,7760936.27,Goods,NCB,Completed
SRNRP/337011694/081/82-04,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,"Roadway Excavation and Structures Works along Lachigad - Batali – Manakot Road, Bajhang",4970965.53,Works,NCB,Completed
SRNRP/337011694/081/82-06,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,"Track Opening and Structure At Jadlek –Dhalaun – Kanda Road, Bajhang",5513618.80,Works,NCB,Completed
SRNRP/337011264/081/82-07,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,Road Improvement works along seti rajmarg chainpur- Taklakot Road Section (Ch.0+000 Bhopur to 4 +830)Bajhang,1399915640.42,Works,NCB,In-Progress
15-ROAD-IDO-PAN-075/76,"Infrastructure Development Office, Taplejung, Koshi Province",Upgrading of Gufa-Bhuje-Deurali-Gorja-Change-Dovan Road,466977572.34,Works,NCB,In-Progress
IDO/TPJ/WORKS/ROAD/NCB-13/082/83,"Infrastructure Development Office, Taplejung, Koshi Province","Upgrading of Phungling (Tokmendanda) Nangkholyang Thechambu Road, Phungling Municipality, Taplejung",231770395.53,Works,NCB,In-Progress
BIP/WORKS/NCB-21/081/82,"Babai Irrigation Project, Baidi, Bardiya",Command Area Development Works in S8 Canal System,12992466.67,Works,NCB,In-Progress
IDO/TPJ/WORKS/ROAD/NCB-05/082/83,"Infrastructure Development Office, Taplejung, Koshi Province","Construction of Dhangdhange Hengkhabung Samma ko Motar Bato, Sidingwa-6, Taplejung",2770023.75,Works,NCB,In-Progress
IDO/TPJ/WORKS/ROAD/NCB-06/082/83,"Infrastructure Development Office, Taplejung, Koshi Province","Construction of Mitlung Malbase Hudai Chyane pakha Sogira Nepalbari Bungkulung sadak, Phungling-10, Taplejung",2576488.51,Works,NCB,In-Progress
PRM/NCB/G/10/082-083,"Panchakanya Rural Municipality, Nuwakot",Supply and Delivery of HDPE Pipe (PE-100) -(Confirming to NS 40:2079) for Panchakanya Rural Municipality,1849424.80,Goods,NCB,Completed
PRM/NCB/BLDG/11/082-83,"Panchakanya Rural Municipality, Nuwakot",Construction Work of 1 & 5 Ward Office Building,5690906.15,Works,NCB,In-Progress
PRM/NCB/ROAD/12/082-083,"Panchakanya Rural Municipality, Nuwakot",Upgrading work of Salghari Kankeshwori Road,1826256.95,Works,NCB,In-Progress
PRM/NCB/BLDG/14/082-083-Re,"Panchakanya Rural Municipality, Nuwakot","Bhadrutar Swasthya Chauki Sudhridikaran, Panchakanya-05, Re",894554.04,Works,NCB,In-Progress
PRM/NCB/DW/15/082-083,"Panchakanya Rural Municipality, Nuwakot","Bangesingh Muhan Dadathok Thatibhanjyang Khanepani Aayojana, Panchakanya-02",2287859.43,Works,NCB,In-Progress
IWRMP/NCB/Works/06-2082/083,"Irrigation and Water Resources Management Project, Mahendranagar, Kanchanpur",Mahakali River Training works,9235695.86,Works,NCB,Completed
IDO/TPJ/WORKS/ROAD/NCB-07/082/83,"Infrastructure Development Office, Taplejung, Koshi Province","Construction of Uphibung kafle Chautara Neruwa Aasanklung Aa. Bi. Samtong Sadak, Mewakhola-06,Taplejung",3312000.00,Works,NCB,Completed
IDO/TPJ/WORKS/ROAD/NCB-08/082/83,"Infrastructure Development Office, Taplejung, Koshi Province","Construction of Lekuwa Dekhi Madan Bhandari Janma Ghar Samma ko Sadak, Maiwakhola-2, Taplejung",3017069.75,Works,NCB,Completed
IDO/TPJ/WORKS/ROAD/NCB-09/082/83,"Infrastructure Development Office, Taplejung, Koshi Province","Construction of RCC Stair From Pipuma to Tallo Pul to Mathillo Deurali, Meringden-06, Nalbo,Taplejung",1568113.00,Works,NCB,Completed
IDO/TPJ/WORKS/ROAD/NCB-10/082/83,"Infrastructure Development Office, Taplejung, Koshi Province","Upgrading of Raankebagar-Saangadin-Ekchana Bhanjyang Road, Sirijangha-07, Taplejung",2080167.16,Works,NCB,Completed
IDO/TPJ/WORKS/ROAD/NCB-11/082/83,"Infrastructure Development Office, Taplejung, Koshi Province","Upgrading of Aamebung Mamankhe Mungadanda Sadak, Phaktalung-2, Taplejung",1905556.74,Works,NCB,Completed
IDO/TPJ/WORKS/BUILDING/NCB-12/082/83,"Infrastructure Development Office, Taplejung, Koshi Province","Construction of New Building of Shree Janakalyan Primary School, Phungling Municipality-10, Mayam",1992597.67,Works,NCB,Completed
IDO/TPJ/WORKS/BUILDING/NCB-14/082/83,"Infrastructure Development Office, Taplejung, Koshi Province","Upgrading of Sarswati Secondary School Playground, Aathrai Tribeni-03, Taplejung",3473306.21,Works,NCB,Completed
UDBOP-NCB-082/83-16,"Urban Development and Building Office, Palpa","Settle Development Work at Kachal, (Tinau-1) and Bagaha-Rani Jharana ,(Tinau-2),Palpa",1697773.73,Works,NCB,Completed
UDBOP-NCB-082/83-17,"Urban Development and Building Office, Palpa","Settle Development Work at Sahakari path-Bhuladi Khola-Suryoday Marga (Rampur-5) and Beruwa-Chuchedada (Tinau-3), Palpa",2847965.33,Works,NCB,In-Progress
IDO/TPJ/WORKS/ROAD/SQ-01/082/83,"Infrastructure Development Office, Taplejung, Koshi Province","Improvement of Aathrai Tribeni Gaurabko Sadak -Khudumbu-Wada Karyalay Road,",602094.38,Works,Sealed Quotation,Completed
UDBOP-NCB-082/83-18,"Urban Development and Building Office, Palpa","Settle Development Work at Ratchaur-ramche-Devisthan Mavi-Sindukha (Ishma-2) , Maidana-Dadathok-DallePipal(Satyawati-6) and Urlemi-Chapakor-Deurali-Tolakot (Kaligandaki-6),Gulmi",3430188.87,Works,NCB,Completed
IDO/TPJ/WORKS/ROAD/SQ-02/082/83,"Infrastructure Development Office, Taplejung, Koshi Province","Improvement of Lapsibote-Malbanse-Devithan Road, Aathrai Tribeni Rural Municipality-04, Taplejung",462582.26,Works,Sealed Quotation,Completed
UDBOP-NCB-082/83-19,"Urban Development and Building Office, Palpa","Urban Infrastructure Development Work at Kumal Gau-Nakati(Malika-6), Road Upgrading Work at Harpukot-Maldi-Chisapani(Ishma-1),Koreli-Dewarkot-Thulapadhera(Ishma-2) and Jharana-Amlechur-Darlamchaur (Is",4473540.57,Works,NCB,Completed
IDO/TPJ/WORKS/ROAD/SQ-03/082/83,"Infrastructure Development Office, Taplejung, Koshi Province","Improvement of Adhere-Aarubore-Chauki Danda Road, Aathrai Tribeni Rural Municipality-02, Phulbari, Taplejung",594042.00,Works,Sealed Quotation,Completed
IDO/TPJ/WORKS/ROAD/SQ-04/082/83,"Infrastructure Development Office, Taplejung, Koshi Province","Improvement of Sirise-Satighat Road, Aathrai Tribeni Rural Municipality-05, Taplejung",553273.63,Works,Sealed Quotation,Completed
